Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
13.46021,S,13.46021,0.3116814,0.01227624,0.3688821,0.00208734,0,24.9435,7.836851,0.04423435,62.08528,84.19028,3.664925,-42.2803778079014,-42.27964,-0.249778,337.259282001283,337.009,6.427448,87.80479,88.90739,8397.322,100.2617
13.47021,S,13.47021,0.3112952,0.01231871,0.3688766,0.002093795,0,24.9435,7.816301,0.04425538,62.08528,84.19028,3.664925,-42.2538664352822,-42.25313,-0.2494673,336.836999726858,336.5865,6.424953,87.80249,88.90644,8400.688,100.3259
13.48021,S,13.48021,0.3109093,0.01235912,0.3688712,0.002101041,0,24.9435,7.79579,0.04429257,62.08528,84.19028,3.664925,-42.2274051791868,-42.22667,-0.2491764,336.414917979057,336.1642,6.422461,87.80019,88.90549,8404.05,100.3902
13.49021,S,13.49021,0.3105236,0.01240432,0.3688657,0.002107935,0,24.9435,7.775325,0.04432184,62.08528,84.19028,3.664925,-42.2010138698163,-42.20028,-0.2488766,335.993136684724,335.7422,6.419972,87.79787,88.90453,8407.407,100.4544
13.50021,S,13.50021,0.3101381,0.01244755,0.3688602,0.002115643,0,24.9435,7.754899,0.04436763,62.08528,84.19028,3.664925,-42.1746526948062,-42.17392,-0.2485996,335.571555938208,335.3204,6.417486,87.79556,88.90359,8410.761,100.5186
13.51021,S,13.51021,0.3097528,0.01248848,0.3688548,0.002123019,0,24.9435,7.734516,0.04440589,62.08528,84.19028,3.664925,-42.1483614547144,-42.14763,-0.2483117,335.150275629177,334.8989,6.415003,87.79324,88.90263,8414.109,100.5827
13.52021,S,13.52021,0.3093677,0.0125339,0.3688493,0.002130001,0,24.9435,7.714172,0.04443533,62.08528,84.19028,3.664925,-42.1221301551214,-42.1214,-0.2480138,334.729295795607,334.4777,6.412523,87.79092,88.90167,8417.454,100.6469
13.53021,S,13.53021,0.308983,0.01257761,0.3688439,0.002137749,0,24.9435,7.69388,0.04448023,62.08528,84.19028,3.664925,-42.0959489746126,-42.09522,-0.2477362,334.308516513953,334.0567,6.410046,87.78858,88.90072,8420.795,100.711
13.54021,S,13.54021,0.3085983,0.01261905,0.3688384,0.002145205,0,24.9435,7.67362,0.04451843,62.08528,84.19028,3.664925,-42.069807742601,-42.06908,-0.2474499,333.888037673296,333.636,6.407572,87.78625,88.89976,8424.131,100.7751
13.55021,S,13.55021,0.308214,0.01265843,0.3688329,0.002152273,0,24.9435,7.653409,0.04454805,62.08528,84.19028,3.664925,-42.0437364533627,-42.04301,-0.247154,333.467759350302,333.2155,6.4051,87.78391,88.89879,8427.463,100.8391
13.56021,S,13.56021,0.3078298,0.01270267,0.3688275,0.002158991,0,24.9435,7.633236,0.04456989,62.08528,84.19028,3.664925,-42.0177151055831,-42.01699,-0.2468482,333.047781489232,332.7953,6.402631,87.78156,88.89783,8430.791,100.9032
13.57022,S,13.57022,0.3074459,0.01274444,0.368822,0.002166539,0,24.9435,7.613105,0.04460837,62.08528,84.19028,3.664925,-41.9917538841496,-41.99103,-0.246564,332.628104109755,332.3754,6.400165,87.77921,88.89686,8434.115,100.9672
13.58022,S,13.58022,0.3070623,0.01278468,0.3688166,0.002173664,0,24.9435,7.593017,0.04463752,62.08528,84.19028,3.664925,-41.9658325996484,-41.96511,-0.2462691,332.20862727055,331.9557,6.397702,87.77686,88.89589,8437.435,101.0312
13.59022,S,13.59022,0.3066787,0.01282958,0.3688112,0.002180528,0,24.9435,7.572969,0.04466087,62.08528,84.19028,3.664925,-41.9399812716159,-41.93926,-0.2459669,331.789450934148,331.5363,6.395243,87.7745,88.89492,8440.75,101.0951
13.60022,S,13.60022,0.3062955,0.01287215,0.3688057,0.002188188,0,24.9435,7.552966,0.04469996,62.08528,84.19028,3.664925,-41.9141800634236,-41.91346,-0.2456852,331.370575064476,331.1172,6.392787,87.77214,88.89394,8444.062,101.1591
13.61022,S,13.61022,0.3059126,0.01291295,0.3688003,0.00219545,0,24.9435,7.533005,0.04473035,62.08528,84.19028,3.664925,-41.8884287967814,-41.88771,-0.2453936,330.951899720599,330.6983,6.390333,87.76977,88.89297,8447.368,101.223
13.62022,S,13.62022,0.3055298,0.01295849,0.3687949,0.00220241,0,24.9435,7.513082,0.04475408,62.08528,84.19028,3.664925,-41.8627274794037,-41.86201,-0.2450934,330.533524845944,330.2797,6.387882,87.7674,88.89199,8450.671,101.2869
13.63022,S,13.63022,0.3051473,0.01300236,0.3687895,0.002210178,0,24.9435,7.493206,0.04479368,62.08528,84.19028,3.664925,-41.8370962842418,-41.83638,-0.2448142,330.115350518575,329.8613,6.385434,87.76502,88.89101,8453.97,101.3508
13.64022,S,13.64022,0.304765,0.01304396,0.368784,0.002217662,0,24.9435,7.473365,0.04482695,62.08528,84.19028,3.664925,-41.8114950404242,-41.81078,-0.2445267,329.697476662977,329.4432,6.382989,87.76263,88.89003,8457.264,101.4146
13.65022,S,13.65022,0.3043829,0.01309041,0.3687786,0.002224758,0,24.9435,7.453568,0.04485185,62.08528,84.19028,3.664925,-41.785953740509,-41.78524,-0.2442297,329.279903299008,329.0254,6.380547,87.76025,88.88905,8460.554,101.4784
13.66022,S,13.66022,0.304001,0.01313524,0.3687732,0.002232682,0,24.9435,7.433814,0.04489288,62.08528,84.19028,3.664925,-41.7604725633479,-41.75976,-0.2439538,328.862530486539,328.6078,6.378108,87.75787,88.88806,8463.84,101.5422
13.67022,S,13.67022,0.3036194,0.01317829,0.3687678,0.002240329,0,24.9435,7.414099,0.04492775,62.08528,84.19028,3.664925,-41.73504134018,-41.73433,-0.2436701,328.445358189626,328.1904,6.375671,87.75546,88.88707,8467.122,101.606
13.68022,S,13.68022,0.3032379,0.01322625,0.3687624,0.002247673,0,24.9435,7.394423,0.04495601,62.08528,84.19028,3.664925,-41.7096600734187,-41.70895,-0.243379,328.028486388396,327.7733,6.373237,87.75307,88.88608,8470.399,101.6697
13.69022,S,13.69022,0.3028567,0.0132724,0.368757,0.002255853,0,24.9435,7.374789,0.04500038,62.08528,84.19028,3.664925,-41.6843389285971,-41.68363,-0.2431089,327.611815143179,327.3564,6.370806,87.75066,88.88509,8473.673,101.7334
13.70022,S,13.70022,0.3024756,0.01331678,0.3687516,0.002263728,0,24.9435,7.355192,0.04503806,62.08528,84.19028,3.664925,-41.6590577403201,-41.65835,-0.2428314,327.195444377483,326.9398,6.368378,87.74825,88.88409,8476.942,101.7971
13.71022,S,13.71022,0.3020949,0.0133586,0.3687462,0.002271298,0,24.9435,7.33564,0.04506916,62.08528,84.19028,3.664925,-41.6338364966692,-41.63313,-0.2425445,326.779374054714,326.5235,6.365952,87.74583,88.88309,8480.208,101.8608
13.72022,S,13.72022,0.3017144,0.01340616,0.3687408,0.002278431,0,24.9435,7.316132,0.04509102,62.08528,84.19028,3.664925,-41.6086751907569,-41.60797,-0.242247,326.363504348795,326.1074,6.36353,87.74342,88.8821,8483.469,101.9245
13.73022,S,13.73022,0.301334,0.01345139,0.3687354,0.002286544,0,24.9435,7.296659,0.04513175,62.08528,84.19028,3.664925,-41.5835540330925,-41.58285,-0.241975,325.947935088389,325.6916,6.36111,87.74099,88.8811,8486.726,101.9881
13.74022,S,13.74022,0.3009539,0.01349511,0.36873,0.002294261,0,24.9435,7.277229,0.04516403,62.08528,84.19028,3.664925,-41.5584928067488,-41.55779,-0.2416913,325.532566391191,325.276,6.358693,87.73856,88.88009,8489.979,102.0517
13.75022,S,13.75022,0.300574,0.01354374,0.3687246,0.002301718,0,24.9435,7.257839,0.04519071,62.08528,84.19028,3.664925,-41.5334815439824,-41.53278,-0.2414014,325.117498179883,324.8607,6.356279,87.73613,88.87909,8493.228,102.1153
13.76022,S,13.76022,0.3001944,0.01359096,0.3687192,0.002310013,0,24.9435,7.238491,0.04523324,62.08528,84.19028,3.664925,-41.5085204017019,-41.50782,-0.2411323,324.70263055375,324.4456,6.353868,87.73369,88.87807,8496.472,102.1788
13.77022,S,13.77022,0.2998149,0.01363607,0.3687139,0.002318069,0,24.9435,7.219179,0.04527047,62.08528,84.19028,3.664925,-41.4836092258546,-41.48291,-0.2408575,324.288063416212,324.0308,6.35146,87.73125,88.87707,8499.712,102.2423
13.78022,S,13.78022,0.2994357,0.01367956,0.3687085,0.002325764,0,24.9435,7.199909,0.04530008,62.08528,84.19028,3.664925,-41.4587479932864,-41.45805,-0.240573,323.873696809918,323.6162,6.349054,87.72879,88.87605,8502.948,102.3058
13.79022,S,13.79022,0.2990566,0.01372809,0.3687031,0.002333183,0,24.9435,7.180679,0.0453238,62.08528,84.19028,3.664925,-41.4339467166895,-41.43325,-0.240281,323.45963071385,323.2019,6.346651,87.72634,88.87504,8506.181,102.3693
13.80022,S,13.80022,0.2986779,0.01377519,0.3686977,0.002341461,0,24.9435,7.161491,0.04536364,62.08528,84.19028,3.664925,-41.4091955684498,-41.4085,-0.2400112,323.045765190043,322.7878,6.344251,87.72388,88.87402,8509.408,102.4328
13.81022,S,13.81022,0.2982993,0.01382045,0.3686924,0.002349496,0,24.9435,7.142341,0.04539818,62.08528,84.19028,3.664925,-41.3844843805325,-41.38379,-0.2397346,322.632200160173,322.374,6.341854,87.72142,88.873,8512.632,102.4962
13.82022,S,13.82022,0.2979209,0.01387097,0.368687,0.002357217,0,24.9435,7.12323,0.04542606,62.08528,84.19028,3.664925,-41.3598431426613,-41.35915,-0.2394495,322.218835667438,321.9604,6.339459,87.71895,88.87199,8515.852,102.5596
13.83022,S,13.83022,0.2975427,0.0139202,0.3686816,0.002365835,0,24.9435,7.104161,0.04547066,62.08528,84.19028,3.664925,-41.3352420307511,-41.33455,-0.2391862,321.80567177077,321.547,6.337067,87.71648,88.87096,8519.067,102.623
13.84022,S,13.84022,0.2971647,0.0139674,0.3686763,0.002374232,0,24.9435,7.085126,0.04551039,62.08528,84.19028,3.664925,-41.3106908877059,-41.31,-0.2389176,321.392808372258,321.1339,6.334678,87.714,88.86993,8522.278,102.6864
13.85022,S,13.85022,0.296787,0.01401282,0.3686709,0.002382285,0,24.9435,7.066135,0.04554293,62.08528,84.19028,3.664925,-41.2861896927693,-41.2855,-0.2386401,320.980245473099,320.7211,6.332292,87.71151,88.8689,8525.485,102.7497
13.86022,S,13.86022,0.2964095,0.01406355,0.3686656,0.002390033,0,24.9435,7.047184,0.04556907,62.08528,84.19028,3.664925,-41.2617384558529,-41.26105,-0.2383554,320.567883117048,320.3085,6.329908,87.70903,88.86787,8528.688,102.813
13.87022,S,13.87022,0.2960322,0.01411327,0.3686602,0.002398687,0,24.9435,7.028271,0.04561193,62.08528,84.19028,3.664925,-41.2373473442965,-41.23666,-0.2380925,320.155721363312,319.8961,6.327527,87.70654,88.86684,8531.888,102.8763
13.88022,S,13.88022,0.2956551,0.0141608,0.3686549,0.002407168,0,24.9435,7.009397,0.04565086,62.08528,84.19028,3.664925,-41.212996203582,-41.21231,-0.2378246,319.743860113209,319.484,6.325149,87.70403,88.86581,8535.083,102.9395
13.89022,S,13.89022,0.2952783,0.01420709,0.3686495,0.002415277,0,24.9435,6.990562,0.04568213,62.08528,84.19028,3.664925,-41.1887050063195,-41.18802,-0.237547,319.332199410917,319.0721,6.322773,87.70153,88.86477,8538.273,103.0028
13.90022,S,13.90022,0.2949016,0.01425857,0.3686442,0.002423173,0,24.9435,6.971765,0.04570883,62.08528,84.19028,3.664925,-41.164453781185,-41.16377,-0.2372646,318.920839234222,318.6605,6.3204,87.69902,88.86372,8541.46,103.066
13.91022,S,13.91022,0.2945251,0.01430849,0.3686389,0.002431956,0,24.9435,6.95301,0.04575166,62.08528,84.19028,3.664925,-41.1402626828587,-41.13958,-0.2370043,318.509679627652,318.2491,6.31803,87.69651,88.86269,8544.643,103.1292
13.92022,S,13.92022,0.2941489,0.01435663,0.3686335,0.00244047,0,24.9435,6.934288,0.04578881,62.08528,84.19028,3.664925,-41.1161115358591,-41.11543,-0.2367356,318.098820510919,317.838,6.315662,87.69398,88.86164,8547.821,103.1924
13.93022,S,13.93022,0.2937729,0.01440375,0.3686282,0.002448682,0,24.9435,6.91561,0.04581971,62.08528,84.19028,3.664925,-41.0920203491443,-41.09134,-0.2364601,317.688161986688,317.4271,6.313297,87.69146,88.8606,8550.995,103.2555
13.94022,S,13.94022,0.2933971,0.01445658,0.3686229,0.002456721,0,24.9435,6.896973,0.04584682,62.08528,84.19028,3.664925,-41.0679791350288,-41.0673,-0.2361799,317.277704076089,317.0164,6.310935,87.68893,88.85954,8554.165,103.3186
13.95022,S,13.95022,0.2930215,0.01450754,0.3686176,0.002465734,0,24.9435,6.878367,0.04589147,62.08528,84.19028,3.664925,-41.0439780563907,-41.0433,-0.2359233,316.867546679061,316.606,6.308576,87.6864,88.85849,8557.331,103.3817
13.96022,S,13.96022,0.2926461,0.01455731,0.3686122,0.002474426,0,24.9435,6.859806,0.04592953,62.08528,84.19028,3.664925,-41.0200269301609,-41.01935,-0.2356585,316.457589879574,316.1958,6.30622,87.68386,88.85744,8560.493,103.4448
13.97022,S,13.97022,0.2922708,0.0146053,0.3686069,0.002482916,0,24.9435,6.841279,0.04596327,62.08528,84.19028,3.664925,-40.9961357711824,-40.99546,-0.2353881,316.04793355769,315.7859,6.303866,87.68131,88.85639,8563.651,103.5079
13.98022,S,13.98022,0.2918959,0.01465904,0.3686016,0.002491102,0,24.9435,6.822794,0.04599076,62.08528,84.19028,3.664925,-40.9722845666452,-40.97161,-0.2351098,315.63847785593,315.3762,6.301515,87.67876,88.85533,8566.805,103.5709
13.99022,S,13.99022,0.2915212,0.01471165,0.3685963,0.00250027,0,24.9435,6.804348,0.04603578,62.08528,84.19028,3.664925,-40.9484934986784,-40.94782,-0.2348554,315.229222756715,314.9667,6.299167,87.67621,88.85426,8569.954,103.6339
14.00023,S,14.00023,0.2911465,0.01476251,0.368591,0.002509245,0,24.9435,6.785933,0.04607659,62.08528,84.19028,3.664925,-40.9247324041892,-40.92406,-0.2345964,314.820268139442,314.5575,6.296821,87.67365,88.85321,8573.1,103.6969
14.01023,S,14.01023,0.2907722,0.01481226,0.3685857,0.002517921,0,24.9435,6.767563,0.0461113,62.08528,84.19028,3.664925,-40.9010412602207,-40.90037,-0.2343289,314.411514127898,314.1485,6.294478,87.67108,88.85214,8576.241,103.7598
14.02023,S,14.02023,0.290398,0.0148679,0.3685804,0.002526408,0,24.9435,6.74923,0.04614197,62.08528,84.19028,3.664925,-40.8773900919723,-40.87672,-0.2340572,314.002960704393,313.7397,6.292137,87.66851,88.85107,8579.379,103.8228
14.03023,S,14.03023,0.290024,0.01492247,0.3685751,0.002535899,0,24.9435,6.730931,0.04619031,62.08528,84.19028,3.664925,-40.8537890607064,-40.85312,-0.2338095,313.594607890244,313.3311,6.289799,87.66594,88.85001,8582.513,103.8857
14.04023,S,14.04023,0.2896502,0.01497529,0.3685698,0.002545208,0,24.9435,6.71267,0.04623469,62.08528,84.19028,3.664925,-40.830227993631,-40.82956,-0.2335556,313.18655560308,312.9228,6.287464,87.66335,88.84893,8585.642,103.9486
14.05023,S,14.05023,0.2892767,0.0150269,0.3685645,0.002554219,0,24.9435,6.694449,0.04627299,62.08528,84.19028,3.664925,-40.8067268881894,-40.80606,-0.2332951,312.778703889418,312.5147,6.285131,87.66077,88.84785,8588.767,104.0114
14.06023,S,14.06023,0.2889033,0.01507712,0.3685592,0.002563023,0,24.9435,6.676264,0.04630695,62.08528,84.19028,3.664925,-40.7832657567722,-40.7826,-0.2330301,312.371152725217,312.1069,6.282801,87.65817,88.84677,8591.888,104.0743
14.07023,S,14.07023,0.2885302,0.01513316,0.3685539,0.002571589,0,24.9435,6.658121,0.04633603,62.08528,84.19028,3.664925,-40.7598645893915,-40.7592,-0.2327589,311.963802176993,311.6993,6.280474,87.65557,88.8457,8595.005,104.1371
14.08023,S,14.08023,0.2881573,0.01518756,0.3685486,0.002581149,0,24.9435,6.64001,0.04638238,62.08528,84.19028,3.664925,-40.7365035490983,-40.73584,-0.23251,311.556752122333,311.292,6.278149,87.65297,88.84461,8598.118,104.1999
14.09023,S,14.09023,0.2877846,0.01524082,0.3685434,0.00259043,0,24.9435,6.621943,0.04642306,62.08528,84.19028,3.664925,-40.7131924683863,-40.71253,-0.2322541,311.149902647576,310.8849,6.275826,87.65036,88.84353,8601.227,104.2626
14.10023,S,14.10023,0.287412,0.01529321,0.3685381,0.002599515,0,24.9435,6.603909,0.04645957,62.08528,84.19028,3.664925,-40.6899313621458,-40.68927,-0.2319938,310.743253813568,310.478,6.273506,87.64774,88.84245,8604.331,104.3254
14.11023,S,14.11023,0.2870397,0.01534396,0.3685328,0.002608453,0,24.9435,6.585915,0.04649287,62.08528,84.19028,3.664925,-40.666720232701,-40.66606,-0.2317295,310.336905516994,310.0714,6.271189,87.64513,88.84135,8607.432,104.3881
14.12023,S,14.12023,0.2866676,0.01540084,0.3685275,0.00261711,0,24.9435,6.567956,0.04652055,62.08528,84.19028,3.664925,-40.6435490677276,-40.64289,-0.231459,309.930757844919,309.665,6.268875,87.6425,88.84026,8610.528,104.4508
14.13023,S,14.13023,0.2862957,0.01545688,0.3685223,0.002626813,0,24.9435,6.550036,0.0465662,62.08528,84.19028,3.664925,-40.6204380348718,-40.61978,-0.2312118,309.524810759718,309.2588,6.266563,87.63987,88.83916,8613.621,104.5135
14.14023,S,14.14023,0.285924,0.0155117,0.368517,0.002636372,0,24.9435,6.532155,0.04660863,62.08528,84.19028,3.664925,-40.5973669789415,-40.59671,-0.2309606,309.119064282958,308.8528,6.264253,87.63724,88.83807,8616.71,104.5761
14.15023,S,14.15023,0.2855525,0.01556518,0.3685117,0.002645725,0,24.9435,6.514304,0.04664676,62.08528,84.19028,3.664925,-40.574345895833,-40.57369,-0.2307047,308.713618349969,308.4471,6.261946,87.63459,88.83698,8619.794,104.6388
14.16023,S,14.16023,0.2851812,0.01561804,0.3685065,0.002654848,0,24.9435,6.496498,0.04668022,62.08528,84.19028,3.664925,-40.5513747747957,-40.55072,-0.2304422,308.308373048619,308.0416,6.259642,87.63194,88.83587,8622.874,104.7014
14.17023,S,14.17023,0.2848101,0.01567671,0.3685012,0.002663865,0,24.9435,6.478721,0.04671116,62.08528,84.19028,3.664925,-40.5284436450236,-40.52779,-0.2301782,307.90332834113,307.6363,6.25734,87.6293,88.83475,8625.95,104.7639
14.18023,S,14.18023,0.2844391,0.01573465,0.3684959,0.002673874,0,24.9435,6.460985,0.04675889,62.08528,84.19028,3.664925,-40.505562639768,-40.50491,-0.2299362,307.498484288942,307.2312,6.255041,87.62663,88.83365,8629.022,104.8265
14.19023,S,14.19023,0.2840683,0.01579114,0.3684907,0.002683758,0,24.9435,6.443282,0.04680373,62.08528,84.19028,3.664925,-40.4827216120509,-40.48207,-0.2296903,307.09394074725,306.8264,6.252744,87.62397,88.83254,8632.091,104.889
14.20023,S,14.20023,0.2836978,0.0158466,0.3684855,0.002693394,0,24.9435,6.425617,0.04684357,62.08528,84.19028,3.664925,-40.4599405485441,-40.45929,-0.2294382,306.689597844444,306.4218,6.25045,87.6213,88.83143,8635.155,104.9516
14.21023,S,14.21023,0.2833275,0.01590087,0.3684802,0.002702855,0,24.9435,6.407991,0.04687976,62.08528,84.19028,3.664925,-40.4371994637978,-40.43655,-0.2291824,306.285555455076,306.0175,6.248158,87.61862,88.83032,8638.216,105.0141
14.22023,S,14.22023,0.2829575,0.01596179,0.368475,0.002712113,0,24.9435,6.390402,0.04691177,62.08528,84.19028,3.664925,-40.4145083491928,-40.41386,-0.2289214,305.881613815722,305.6133,6.245869,87.61594,88.8292,8641.271,105.0765
14.23023,S,14.23023,0.2825875,0.01602123,0.3684697,0.002722505,0,24.9435,6.372849,0.04696275,62.08528,84.19028,3.664925,-40.3918673780196,-40.39122,-0.2286858,305.477972673226,305.2094,6.243582,87.61326,88.82808,8644.323,105.139
14.24023,S,14.24023,0.2822177,0.0160801,0.3684645,0.002732645,0,24.9435,6.355329,0.04700863,62.08528,84.19028,3.664925,-40.3692663697084,-40.36862,-0.2284437,305.074532156912,304.8057,6.241297,87.61057,88.82696,8647.371,105.2014
14.25023,S,14.25023,0.2818482,0.01613837,0.3684593,0.002742687,0,24.9435,6.337847,0.04705218,62.08528,84.19028,3.664925,-40.3467153450838,-40.34607,-0.2281988,304.671292308777,304.4022,6.239015,87.60787,88.82583,8650.415,105.2638
14.26023,S,14.26023,0.2814789,0.01619514,0.368454,0.002752627,0,24.9435,6.3204,0.0470933,62.08528,84.19028,3.664925,-40.3242143069997,-40.32357,-0.2279516,304.268353002244,303.999,6.236736,87.60517,88.82471,8653.455,105.3262
14.27023,S,14.27023,0.2811097,0.01625116,0.3684488,0.002762312,0,24.9435,6.302991,0.04712939,62.08528,84.19028,3.664925,-40.3017532330399,-40.30111,-0.2276981,303.865614327371,303.596,6.234459,87.60246,88.82358,8656.491,105.3885
14.28023,S,14.28023,0.2807408,0.01631342,0.3684435,0.002771868,0,24.9435,6.285619,0.04716266,62.08528,84.19028,3.664925,-40.2793421389174,-40.2787,-0.2274411,303.463076265996,303.1932,6.232184,87.59975,88.82244,8659.523,105.4509
14.29023,S,14.29023,0.280372,0.01637531,0.3684384,0.002782489,0,24.9435,6.268283,0.04721336,62.08528,84.19028,3.664925,-40.2569811770468,-40.25634,-0.2272076,303.060738860261,302.7906,6.229912,87.59702,88.8213,8662.552,105.5132
14.30023,S,14.30023,0.2800034,0.01643625,0.3684331,0.002793046,0,24.9435,6.250979,0.04726223,62.08528,84.19028,3.664925,-40.2346602069279,-40.23402,-0.2269727,302.658602092043,302.3882,6.227642,87.5943,88.82017,8665.575,105.5755
14.31023,S,14.31023,0.279635,0.01649611,0.3684279,0.002803442,0,24.9435,6.23371,0.04730769,62.08528,84.19028,3.664925,-40.2123792060208,-40.21174,-0.2267324,302.256765893937,301.9861,6.225375,87.59157,88.81903,8668.595,105.6377
14.32023,S,14.32023,0.2792669,0.01655547,0.3684227,0.002813655,0,24.9435,6.21648,0.04734935,62.08528,84.19028,3.664925,-40.1901581836366,-40.18952,-0.2264884,301.855130316726,301.5842,6.22311,87.58883,88.81788,8671.61,105.7
14.33023,S,14.33023,0.2788989,0.01661428,0.3684175,0.002823781,0,24.9435,6.199286,0.0473889,62.08528,84.19028,3.664925,-40.1679771508307,-40.16734,-0.2262426,301.453695402768,301.1825,6.220848,87.58608,88.81674,8674.622,105.7622
14.34023,S,14.34023,0.2785311,0.01667237,0.3684123,0.002833812,0,24.9435,6.182127,0.04742616,62.08528,84.19028,3.664925,-40.1458360963631,-40.1452,-0.225993,301.052461113632,300.781,6.218588,87.58333,88.81559,8677.63,105.8244
14.35023,S,14.35023,0.2781634,0.01673637,0.3684071,0.002843722,0,24.9435,6.165,0.04746076,62.08528,84.19028,3.664925,-40.1237450274277,-40.12311,-0.2257409,300.651527421673,300.3798,6.216331,87.58058,88.81444,8680.634,105.8865
